,Result
22309,1
1806,0
26314,1
21964,1
19028,1
22406,1
27340,1
7971,0
12540,0
11774,0
21497,1
13316,0
21709,1
27775,1
22019,1
7633,0
3355,0
29063,1
21258,1
21554,1
4390,0
3513,0
10313,0
6169,0
13131,0
28314,1
22966,1
25018,1
23916,1
27485,1
16908,1
25416,1
7637,0
6590,0
25111,1
24744,1
8554,0
26432,1
28881,1
28568,1
188,0
16219,1
7908,0
29226,1
2275,0
20770,1
1206,0
6556,0
3234,0
10724,0
10489,0
9666,0
7535,0
13223,0
19464,1
14217,0
17662,1
13167,0
14909,1
27575,1
20313,1
11606,0
28740,1
4007,0
17047,1
20073,1
1433,0
29049,1
20179,1
1363,0
3097,0
24791,1
2166,0
7527,0
16144,1
25330,1
5494,0
8685,0
27093,1
1161,0
5655,0
7975,0
14533,0
21401,1
9561,0
17857,1
27655,1
20032,1
11984,0
29134,1
17796,1
11698,0
20940,1
27801,1
8082,0
3172,0
9456,0
5448,0
12306,0
2915,0
16750,1
14907,1
22951,1
10980,0
18746,1
24211,1
11773,0
12820,0
19472,1
13771,0
1561,0
10358,0
6658,0
16514,1
16637,1
2839,0
16014,1
20523,1
24755,1
28965,1
9589,0
24631,1
23628,1
1069,0
27425,1
27701,1
25817,1
4962,0
7201,0
29181,1
7675,0
15724,1
11407,0
16055,1
14452,0
15769,1
24999,1
14729,1
3287,0
13825,0
9492,0
24110,1
11898,0
6,0
9048,0
28950,1
11882,0
23314,1
3079,0
25672,1
10441,0
7071,0
24714,1
12103,0
27976,1
192,0
4082,0
16748,1
5867,0
9106,0
25562,1
2680,0
24163,1
19381,1
21735,1
12732,0
24552,1
27112,1
27351,1
3274,0
25400,1
13462,0
4156,0
18405,1
10302,0
8550,0
20716,1
28283,1
22288,1
13313,0
12252,0
9651,0
19873,1
16353,1
25879,1
5155,0
9485,0
14173,0
9534,0
19634,1
27024,1
23734,1
15966,1
17455,1
14787,1
19260,1
4355,0
16575,1
22794,1
21658,1
24514,1
8795,0
15894,1
5541,0
16705,1
14027,0
149,0
15800,1
20171,1
10269,0
3328,0
10951,0
22256,1
23940,1
29110,1
21292,1
23648,1
26977,1
28711,1
12857,0
5625,0
20644,1
23883,1
2655,0
17676,1
26513,1
17500,1
28214,1
4695,0
9622,0
3899,0
20767,1
15565,1
991,0
2095,0
12247,0
3759,0
14335,0
24435,1
4198,0
3074,0
11845,0
17982,1
23958,1
29243,1
3743,0
6745,0
27427,1
17289,1
16946,1
12272,0
4839,0
3195,0
8218,0
18216,1
13831,0
10995,0
8494,0
2790,0
7248,0
15712,1
12934,0
22694,1
19686,1
13426,0
4577,0
13087,0
22091,1
12621,0
20035,1
23550,1
10856,0
21053,1
8034,0
24190,1
8960,0
8974,0
9216,0
28718,1
6003,0
8042,0
26294,1
17133,1
1921,0
2372,0
8837,0
2471,0
2493,0
15140,1
13628,0
229,0
25420,1
11258,0
18800,1
25342,1
3197,0
6725,0
7990,0
312,0
18846,1
14873,1
18308,1
11283,0
27648,1
16655,1
23603,1
1675,0
20094,1
13887,0
20299,1
19659,1
3058,0
10113,0
10293,0
7367,0
21850,1
25219,1
269,0
22480,1
20467,1
19253,1
17934,1
23844,1
28072,1
12764,0
1842,0
3401,0
21693,1
24229,1
12966,0
24458,1
27388,1
1615,0
19856,1
4794,0
26304,1
2964,0
29088,1
7057,0
4016,0
1955,0
27461,1
7587,0
1019,0
6419,0
12163,0
26160,1
22613,1
28339,1
23630,1
23684,1
19910,1
23911,1
27918,1
16622,1
1721,0
11430,0
14158,0
14577,0
23813,1
10857,0
7572,0
21571,1
5190,0
3677,0
22045,1
15299,1
21353,1
9814,0
2770,0
28077,1
5711,0
1466,0
5804,0
28470,1
3518,0
23028,1
489,0
19334,1
16030,1
26234,1
9274,0
26792,1
10281,0
9959,0
18236,1
16669,1
3709,0
7143,0
21667,1
25012,1
8918,0
21978,1
19552,1
17414,1
4068,0
13138,0
1581,0
28432,1
27998,1
15844,1
25854,1
21752,1
6789,0
16258,1
4518,0
19770,1
939,0
9737,0
2375,0
1808,0
6596,0
3470,0
311,0
8728,0
27203,1
26390,1
5539,0
16962,1
14187,0
14949,1
20304,1
22822,1
3867,0
1954,0
3949,0
20777,1
4943,0
3722,0
26263,1
18809,1
12592,0
21057,1
435,0
25442,1
28179,1
18941,1
13207,0
19954,1
11363,0
26535,1
6887,0
28853,1
17100,1
17728,1
6262,0
16812,1
17263,1
22118,1
4487,0
27880,1
10968,0
9399,0
25013,1
12047,0
7503,0
9487,0
7224,0
2996,0
7043,0
12407,0
9366,0
7384,0
15119,1
29014,1
19971,1
20083,1
25463,1
20472,1
15948,1
15503,1
8481,0
9509,0
16871,1
18767,1
18318,1
18805,1
23582,1
17962,1
12849,0
9130,0
8305,0
25901,1
20220,1
5614,0
694,0
3777,0
8983,0
7991,0
4592,0
9879,0
8547,0
17625,1
18732,1
25324,1
22501,1
20246,1
7714,0
10773,0
15463,1
12714,0
2219,0
15431,1
4066,0
5910,0
6444,0
17106,1
12509,0
8287,0
20172,1
9841,0
11372,0
13941,0
10598,0
16805,1
22229,1
20342,1
16558,1
4713,0
7308,0
28707,1
23344,1
14704,1
18485,1
7956,0
2102,0
6049,0
24495,1
23890,1
4265,0
20965,1
3456,0
25664,1
26626,1
11410,0
8005,0
5269,0
1662,0
23907,1
28651,1
9825,0
6880,0
21849,1
27224,1
8851,0
26442,1
2394,0
13064,0
4550,0
4601,0
24108,1
28892,1
14244,0
151,0
26423,1
24022,1
23522,1
5197,0
23787,1
25122,1
14579,0
13725,0
22089,1
15340,1
10841,0
1710,0
26576,1
1656,0
2204,0
6075,0
28301,1
551,0
14402,0
13297,0
17525,1
3373,0
22058,1
9475,0
4351,0
17347,1
23760,1
27686,1
3440,0
1305,0
19435,1
13019,0
2045,0
20802,1
7614,0
15778,1
633,0
14661,1
17158,1
25830,1
18228,1
1801,0
21290,1
26677,1
10048,0
5381,0
23602,1
12897,0
25254,1
18076,1
17145,1
24833,1
22500,1
27585,1
26756,1
29136,1
1875,0
28985,1
14730,1
17437,1
14748,1
9985,0
17291,1
20475,1
28135,1
9360,0
10230,0
892,0
19056,1
27823,1
15766,1
12051,0
23219,1
15577,1
23835,1
1582,0
16714,1
28225,1
18018,1
18538,1
23160,1
28220,1
20326,1
18610,1
17808,1
22137,1
25564,1
13777,0
19567,1
4135,0
16253,1
9023,0
22200,1
13225,0
22304,1
9318,0
12789,0
17965,1
2260,0
27669,1
14560,0
27896,1
260,0
8279,0
20110,1
8775,0
15315,1
23600,1
15336,1
14151,0
10296,0
9228,0
26249,1
26887,1
23512,1
28978,1
13450,0
2715,0
20684,1
5897,0
297,0
1127,0
5650,0
6183,0
5775,0
24526,1
8102,0
22945,1
23341,1
12098,0
12526,0
18552,1
24369,1
19209,1
6349,0
11511,0
16359,1
10324,0
9913,0
8098,0
5441,0
22469,1
27819,1
20979,1
5954,0
28242,1
15458,1
19276,1
14238,0
14200,0
9832,0
10193,0
26396,1
24544,1
27187,1
19475,1
25374,1
5082,0
10178,0
6499,0
23571,1
4010,0
13376,0
22896,1
28192,1
21297,1
11205,0
12167,0
19903,1
25272,1
18709,1
8297,0
9992,0
5893,0
6482,0
15319,1
10405,0
13522,0
7751,0
19272,1
716,0
929,0
17650,1
9583,0
18173,1
7064,0
1172,0
19786,1
22,0
22527,1
13938,0
924,0
13363,0
11440,0
22059,1
9060,0
15548,1
24432,1
4797,0
8107,0
28747,1
12522,0
10532,0
18672,1
27944,1
8262,0
16269,1
28657,1
22629,1
2614,0
21067,1
2982,0
22597,1
4508,0
20681,1
19432,1
21466,1
26292,1
6533,0
27206,1
19497,1
22210,1
16793,1
28191,1
26486,1
9395,0
24736,1
6535,0
346,0
24272,1
19327,1
15426,1
18713,1
20575,1
12696,0
24818,1
17469,1
24613,1
332,0
3726,0
22265,1
27483,1
10363,0
3746,0
24882,1
15041,1
8395,0
11323,0
8682,0
22696,1
14535,0
8606,0
19776,1
25633,1
23555,1
10236,0
3403,0
8566,0
19810,1
28683,1
19375,1
23049,1
21836,1
26301,1
14751,1
21746,1
910,0
9972,0
22196,1
3684,0
2834,0
22393,1
26689,1
28161,1
14370,0
1972,0
21943,1
3920,0
7164,0
16591,1
19943,1
13808,0
27437,1
10499,0
22171,1
6620,0
7327,0
20447,1
4169,0
4307,0
22972,1
289,0
27551,1
5179,0
3760,0
12680,0
29099,1
28043,1
6201,0
14686,1
10797,0
5359,0
25468,1
2208,0
10783,0
9239,0
10531,0
21882,1
1286,0
10645,0
10053,0
28399,1
17837,1
28548,1
28885,1
24200,1
9783,0
8369,0
5253,0
13597,0
27728,1
12630,0
17170,1
27589,1
16443,1
21449,1
13865,0
4936,0
16392,1
24843,1
22533,1
1202,0
8591,0
7953,0
13781,0
23598,1
22125,1
24553,1
25344,1
9720,0
13755,0
20659,1
23209,1
12391,0
28211,1
11901,0
1834,0
25539,1
21708,1
10827,0
27498,1
24692,1
6970,0
19899,1
16127,1
16442,1
22706,1
16469,1
20906,1
9734,0
6898,0
33,0
3434,0
22847,1
14292,0
11973,0
16070,1
17711,1
14963,1
15646,1
8222,0
18790,1
10196,0
14043,0
13456,0
26753,1
11419,0
27533,1
19831,1
23447,1
18931,1
27894,1
28755,1
8187,0
18168,1
20213,1
18623,1
23699,1
2549,0
3413,0
13106,0
21408,1
12757,0
13561,0
7638,0
24285,1
16604,1
19386,1
28138,1
21586,1
11446,0
19635,1
15815,1
8231,0
26544,1
8206,0
16772,1
7723,0
17059,1
26547,1
26777,1
11949,0
1511,0
22228,1
9099,0
22183,1
4397,0
28405,1
25961,1
17559,1
24482,1
19336,1
11739,0
7214,0
15067,1
28231,1
1042,0
13256,0
5325,0
18332,1
8202,0
20145,1
14160,0
16294,1
10734,0
15668,1
11456,0
12396,0
18647,1
7510,0
14328,0
8134,0
15653,1
23634,1
27305,1
6013,0
22818,1
20648,1
6618,0
4447,0
1621,0
1976,0
4423,0
9732,0
8161,0
20537,1
3861,0
25048,1
6798,0
27310,1
26975,1
25585,1
14736,1
7405,0
22366,1
21758,1
16542,1
1405,0
16717,1
5909,0
22508,1
17838,1
28204,1
5095,0
19306,1
15084,1
1251,0
12746,0
26735,1
23247,1
16192,1
4167,0
27183,1
18612,1
1680,0
7499,0
25940,1
981,0
1489,0
29166,1
16369,1
4661,0
23106,1
5409,0
9898,0
24870,1
16603,1
541,0
29115,1
10068,0
19657,1
16327,1
22388,1
23741,1
18047,1
6440,0
18004,1
15043,1
23068,1
23931,1
22348,1
14058,0
3950,0
16765,1
24891,1
22441,1
7401,0
21865,1
16643,1
28147,1
9386,0
13882,0
22262,1
23304,1
14379,0
10496,0
19226,1
20109,1
4111,0
22878,1
9010,0
22564,1
27546,1
20065,1
15989,1
25430,1
23695,1
1262,0
24158,1
24136,1
26583,1
984,0
15836,1
8337,0
9780,0
9533,0
22130,1
16686,1
6096,0
20208,1
1917,0
19826,1
1148,0
24812,1
17918,1
7779,0
19920,1
17422,1
22352,1
16725,1
7390,0
17547,1
23892,1
25075,1
18343,1
69,0
25583,1
7497,0
377,0
2856,0
11269,0
6002,0
7222,0
9951,0
25975,1
28766,1
1521,0
20859,1
401,0
28541,1
19986,1
20486,1
3608,0
5316,0
10851,0
11453,0
17121,1
27283,1
22921,1
12347,0
26580,1
18989,1
6936,0
15939,1
17023,1
16432,1
12022,0
13290,0
15021,1
26728,1
2641,0
17141,1
17130,1
3157,0
18198,1
17756,1
13054,0
29188,1
1239,0
3994,0
18571,1
2475,0
17281,1
13370,0
34,0
2499,0
3217,0
1943,0
15226,1
16409,1
13795,0
22159,1
14989,1
5218,0
826,0
25179,1
713,0
10731,0
17015,1
16048,1
15,0
1308,0
26888,1
26877,1
22283,1
25110,1
24515,1
3959,0
24253,1
25398,1
18276,1
10972,0
26302,1
16489,1
15272,1
21393,1
10961,0
24637,1
7645,0
24201,1
13937,0
25267,1
23596,1
22667,1
20975,1
24609,1
1768,0
28196,1
5808,0
20547,1
4220,0
17950,1
13408,0
10394,0
24377,1
14750,1
121,0
28150,1
9911,0
9372,0
24051,1
8212,0
12864,0
26238,1
21039,1
7266,0
11304,0
5210,0
16450,1
27612,1
9918,0
4649,0
24090,1
14624,0
27146,1
4866,0
8157,0
8663,0
11158,0
3716,0
17142,1
19043,1
1930,0
12985,0
8346,0
12399,0
26089,1
17600,1
24757,1
23994,1
257,0
5228,0
15127,1
21612,1
28676,1
787,0
19202,1
26926,1
21950,1
27550,1
2384,0
15220,1
2729,0
10699,0
15048,1
21197,1
13209,0
24536,1
14046,0
10299,0
4415,0
11975,0
13531,0
11322,0
24513,1
554,0
6937,0
14801,1
19935,1
7741,0
19716,1
15357,1
15444,1
5636,0
4624,0
19078,1
4504,0
14405,0
8740,0
6100,0
18730,1
17707,1
11495,0
7077,0
28988,1
5469,0
1220,0
10125,0
897,0
811,0
21532,1
19211,1
20215,1
654,0
5605,0
6397,0
28022,1
4894,0
1700,0
1358,0
25256,1
20427,1
25965,1
1785,0
7234,0
6038,0
15465,1
20889,1
20788,1
26612,1
25315,1
7554,0
28913,1
22363,1
20927,1
666,0
15675,1
278,0
1359,0
419,0
26464,1
9189,0
10341,0
6174,0
21724,1
21796,1
19585,1
1891,0
5556,0
26923,1
21144,1
19599,1
22272,1
23008,1
28219,1
1584,0
16776,1
8820,0
4523,0
20266,1
21435,1
5122,0
2327,0
29159,1
3820,0
13930,0
2627,0
5543,0
17861,1
22885,1
5547,0
12192,0
371,0
8486,0
798,0
6912,0
17472,1
28645,1
28065,1
23252,1
4310,0
7618,0
167,0
28362,1
29202,1
25338,1
1246,0
19530,1
24331,1
21038,1
13999,0
24388,1
2101,0
23196,1
26288,1
7857,0
17489,1
3104,0
22051,1
26699,1
9181,0
2838,0
3428,0
7829,0
25796,1
2150,0
5377,0
18449,1
9662,0
6095,0
26804,1
7631,0
7103,0
26512,1
25663,1
20198,1
5158,0
3311,0
25072,1
24981,1
2639,0
13641,0
2843,0
15535,1
26592,1
14466,0
8355,0
25827,1
11180,0
9950,0
28458,1
17006,1
22585,1
5314,0
13659,0
25676,1
21562,1
6548,0
18637,1
26567,1
23115,1
15069,1
17690,1
2872,0
6228,0
18335,1
7900,0
16340,1
25571,1
25306,1
11669,0
13345,0
1879,0
15316,1
845,0
20339,1
22606,1
25757,1
16903,1
1922,0
17539,1
27210,1
26063,1
21366,1
19086,1
21854,1
17410,1
26778,1
23682,1
20029,1
19671,1
20557,1
14023,0
15240,1
23281,1
14993,1
27389,1
20430,1
12277,0
21948,1
9505,0
14610,0
17375,1
12328,0
10790,0
9293,0
9113,0
18348,1
20713,1
20639,1
25325,1
26653,1
13384,0
18842,1
8845,0
23715,1
18598,1
9547,0
1515,0
24014,1
5952,0
26373,1
5647,0
5982,0
10122,0
28109,1
4462,0
2132,0
26021,1
9238,0
154,0
14943,1
24370,1
13065,0
12649,0
16721,1
16756,1
14363,0
24862,1
25349,1
13715,0
4546,0
22873,1
17533,1
14455,0
3524,0
29228,1
140,0
19630,1
22301,1
11299,0
13542,0
17499,1
18279,1
15417,1
26647,1
14094,0
11105,0
25799,1
19154,1
8916,0
26980,1
10012,0
71,0
5829,0
19898,1
28454,1
14207,0
23698,1
7660,0
8853,0
24242,1
2675,0
2645,0
20031,1
21121,1
27355,1
28032,1
28392,1
10744,0
7735,0
5445,0
14654,1
5154,0
25097,1
22172,1
17484,1
27841,1
6395,0
9343,0
9828,0
20183,1
23053,1
6639,0
13539,0
6389,0
26968,1
27579,1
8897,0
25195,1
8421,0
21786,1
5207,0
26868,1
17897,1
610,0
15138,1
6294,0
24511,1
20827,1
4395,0
22792,1
20685,1
9002,0
26406,1
23205,1
27109,1
22457,1
11615,0
21042,1
27997,1
27797,1
26445,1
1217,0
5234,0
24519,1
22756,1
16578,1
9980,0
3017,0
721,0
13919,0
14397,0
12256,0
867,0
19821,1
22212,1
11462,0
12925,0
16283,1
10009,0
21530,1
12903,0
5348,0
25247,1
10840,0
7217,0
28561,1
15631,1
317,0
4824,0
25700,1
13389,0
25649,1
10763,0
13165,0
19900,1
6145,0
10275,0
9697,0
13624,0
24301,1
25055,1
26399,1
5092,0
14028,0
26459,1
1638,0
10858,0
23621,1
3615,0
601,0
11769,0
18960,1
23822,1
20484,1
1570,0
1045,0
4892,0
17266,1
7732,0
27325,1
25231,1
51,0
18817,1
5959,0
3913,0
20989,1
17298,1
728,0
12083,0
26451,1
8201,0
9202,0
20214,1
11435,0
19146,1
4898,0
8379,0
17039,1
8866,0
1009,0
28912,1
13767,0
24188,1
11711,0
1554,0
6486,0
6141,0
26248,1
6972,0
21859,1
6336,0
25643,1
3986,0
12731,0
16102,1
21071,1
10517,0
19171,1
3953,0
24753,1
21470,1
7620,0
9612,0
7809,0
27367,1
11875,0
19578,1
11554,0
27566,1
19584,1
5483,0
25656,1
17295,1
21459,1
4711,0
19121,1
22003,1
974,0
18350,1
3495,0
25769,1
799,0
6775,0
29156,1
16249,1
1110,0
9199,0
13381,0
26283,1
12511,0
27992,1
20240,1
16579,1
9223,0
20516,1
9212,0
8961,0
27758,1
22939,1
15211,1
14601,0
17501,1
2290,0
17453,1
24438,1
27469,1
9250,0
26209,1
14194,0
6694,0
11717,0
13468,0
22313,1
25739,1
14825,1
24018,1
24539,1
13753,0
20934,1
1852,0
1458,0
10746,0
18259,1
14382,0
27528,1
14790,1
6297,0
12040,0
21818,1
16466,1
24894,1
14089,0
4505,0
21998,1
15131,1
3633,0
21839,1
2181,0
8789,0
26848,1
8999,0
8171,0
10521,0
687,0
16281,1
15878,1
19989,1
1266,0
6008,0
11589,0
28565,1
11145,0
8242,0
18575,1
25139,1
20372,1
11743,0
28939,1
17996,1
17492,1
4315,0
21852,1
3341,0
4095,0
5351,0
15059,1
22424,1
15977,1
4932,0
10920,0
24860,1
9611,0
6849,0
10668,0
18239,1
10424,0
16873,1
26412,1
9026,0
15411,1
4359,0
12788,0
24139,1
7590,0
24185,1
545,0
6387,0
15682,1
24423,1
14935,1
3790,0
9119,0
8910,0
23669,1
28152,1
7347,0
22305,1
471,0
5415,0
11932,0
6747,0
2473,0
445,0
12523,0
18460,1
3119,0
1772,0
10526,0
22056,1
17648,1
17223,1
12108,0
25480,1
11389,0
3566,0
20836,1
27766,1
17914,1
25233,1
16362,1
4676,0
24728,1
29302,1
201,0
18802,1
22703,1
23326,1
13793,0
13789,0
23239,1
9389,0
3843,0
26603,1
22777,1
12554,0
3152,0
17892,1
14404,0
20312,1
2625,0
850,0
21688,1
8365,0
27370,1
16198,1
2895,0
12958,0
18555,1
27740,1
22088,1
24500,1
15968,1
4188,0
17333,1
19439,1
10871,0
13902,0
22498,1
8084,0
24835,1
19933,1
15350,1
23359,1
5270,0
74,0
5730,0
23242,1
29126,1
7088,0
8028,0
4891,0
6335,0
12622,0
3329,0
5607,0
9175,0
26077,1
4847,0
8316,0
6300,0
2043,0
6422,0
6942,0
3614,0
7031,0
6045,0
2328,0
28808,1
11758,0
26435,1
13453,0
8927,0
14489,0
19990,1
13008,0
9211,0
16979,1
19109,1
27656,1
8825,0
25733,1
18999,1
22779,1
3345,0
13100,0
26947,1
23487,1
24751,1
9287,0
2686,0
10035,0
7806,0
10960,0
6329,0
10657,0
4258,0
12567,0
10631,0
6014,0
8799,0
26694,1
23082,1
16106,1
10072,0
11029,0
27038,1
21988,1
17110,1
706,0
9643,0
1287,0
29084,1
2462,0
26374,1
29251,1
25714,1
22844,1
2089,0
15152,1
16537,1
25117,1
4948,0
5953,0
18443,1
7504,0
8320,0
4038,0
18014,1
18903,1
10432,0
28921,1
20492,1
27141,1
10323,0
6475,0
17659,1
19524,1
12408,0
26648,1
22464,1
24612,1
28511,1
12212,0
21832,1
15556,1
1786,0
27540,1
16699,1
28856,1
19430,1
12251,0
13211,0
10779,0
19615,1
8803,0
10381,0
16889,1
21672,1
5920,0
21944,1
18991,1
1687,0
2032,0
6293,0
22144,1
3379,0
9629,0
2396,0
8896,0
2552,0
23806,1
21807,1
13272,0
2518,0
20448,1
15473,1
10633,0
5064,0
977,0
6005,0
23636,1
9080,0
2926,0
4856,0
27499,1
5282,0
5575,0
4558,0
12530,0
14182,0
8461,0
8537,0
6171,0
1165,0
26336,1
16277,1
1522,0
24460,1
15385,1
24859,1
15026,1
11040,0
22471,1
1273,0
11354,0
7462,0
24774,1
14145,0
24088,1
8190,0
26574,1
28246,1
23394,1
20373,1
24623,1
13394,0
3663,0
25504,1
19348,1
2796,0
21190,1
7803,0
11414,0
2438,0
8978,0
6206,0
13916,0
12577,0
17340,1
8666,0
6365,0
12487,0
12185,0
13647,0
24054,1
25810,1
21697,1
12235,0
22852,1
11182,0
3754,0
27946,1
20605,1
28028,1
13877,0
28729,1
5536,0
4606,0
28078,1
12951,0
15327,1
21663,1
22292,1
3939,0
14562,0
2992,0
21388,1
16149,1
3003,0
19441,1
13419,0
11911,0
7090,0
16064,1
12566,0
5871,0
15478,1
26074,1
12736,0
6896,0
16568,1
29174,1
4054,0
13801,0
24353,1
24478,1
4414,0
25093,1
16022,1
17210,1
5705,0
17782,1
5810,0
10715,0
28906,1
605,0
26272,1
28787,1
20491,1
18640,1
18584,1
21250,1
3682,0
26330,1
23099,1
14947,1
8111,0
5128,0
39,0
21881,1
12552,0
3675,0
8988,0
21143,1
23171,1
16658,1
17759,1
17185,1
2210,0
4217,0
22948,1
17831,1
27751,1
27123,1
13973,0
4113,0
7562,0
17983,1
11919,0
9163,0
14219,0
12893,0
6642,0
12146,0
7947,0
28128,1
7894,0
21278,1
15991,1
10940,0
28922,1
15023,1
4890,0
4916,0
15610,1
13828,0
5928,0
10334,0
13513,0
20863,1
14364,0
9205,0
7342,0
4632,0
11750,0
11328,0
26339,1
179,0
7561,0
28390,1
28169,1
19347,1
22689,1
26861,1
20718,1
10332,0
20860,1
12114,0
17448,1
11730,0
17419,1
19174,1
17163,1
25851,1
27076,1
19702,1
16370,1
11848,0
15863,1
13076,0
4367,0
20823,1
2866,0
20061,1
16819,1
3941,0
21313,1
24156,1
14175,0
13069,0
22899,1
12879,0
4117,0
19316,1
17891,1
22325,1
19926,1
13934,0
12728,0
11300,0
5412,0
4293,0
7598,0
23007,1
10924,0
5840,0
12138,0
20456,1
12137,0
6749,0
7122,0
23597,1
7312,0
11608,0
6726,0
10704,0
28027,1
25295,1
12684,0
16905,1
8191,0
20819,1
12835,0
5283,0
20111,1
19120,1
21980,1
3291,0
4514,0
25884,1
10985,0
21772,1
19924,1
14851,1
4645,0
16213,1
28465,1
3865,0
2365,0
25510,1
23933,1
4408,0
15390,1
19042,1
9068,0
18892,1
14488,0
4910,0
28091,1
25028,1
10848,0
7705,0
29319,1
965,0
9870,0
10648,0
27688,1
28419,1
22463,1
14327,0
10403,0
5571,0
878,0
19036,1
23930,1
8213,0
12269,0
1419,0
9888,0
4381,0
29216,1
22253,1
12755,0
22720,1
521,0
2528,0
2287,0
27749,1
20096,1
21110,1
113,0
28526,1
10017,0
9201,0
18771,1
3728,0
1185,0
19225,1
16285,1
16668,1
19157,1
3166,0
12782,0
15029,1
6706,0
28706,1
25347,1
23374,1
20144,1
10860,0
18574,1
4710,0
1761,0
5505,0
17521,1
9975,0
13264,0
16586,1
25042,1
11131,0
15331,1
13146,0
27060,1
28120,1
3235,0
19742,1
17542,1
12653,0
17847,1
16194,1
19335,1
4911,0
19364,1
23044,1
13586,0
7361,0
15406,1
24245,1
8950,0
22651,1
26323,1
14759,1
20453,1
27382,1
21857,1
11027,0
13899,0
10789,0
18952,1
19738,1
25669,1
22727,1
7006,0
21828,1
17548,1
21560,1
5963,0
2470,0
200,0
11549,0
22617,1
3611,0
21855,1
10052,0
27754,1
14886,1
22712,1
22372,1
28010,1
10760,0
4037,0
16069,1
6353,0
26844,1
25892,1
10273,0
18699,1
21460,1
7904,0
19160,1
741,0
17671,1
16975,1
12617,0
12839,0
20235,1
18025,1
22917,1
6608,0
8955,0
17976,1
2099,0
9760,0
14532,0
4272,0
4660,0
10957,0
10108,0
19601,1
21519,1
17947,1
7822,0
28880,1
4818,0
13053,0
17356,1
6843,0
24287,1
13981,0
11645,0
5911,0
14222,0
29316,1
7895,0
16548,1
6611,0
16718,1
10037,0
8575,0
25870,1
805,0
11087,0
4759,0
16191,1
17879,1
7229,0
286,0
11361,0
2424,0
26886,1
24484,1
28962,1
11168,0
14599,0
4806,0
10680,0
27394,1
14795,1
27473,1
6935,0
8226,0
4003,0
27074,1
20543,1
27984,1
15596,1
23871,1
27458,1
14214,0
13766,0
14679,1
1391,0
17327,1
7333,0
5649,0
10708,0
12507,0
5472,0
20166,1
24761,1
3554,0
23166,1
8886,0
700,0
5220,0
24421,1
9620,0
23310,1
14876,1
2841,0
24607,1
4804,0
10949,0
2913,0
27614,1
12647,0
10464,0
19875,1
23518,1
15446,1
19799,1
7416,0
22030,1
21318,1
14653,1
11793,0
7447,0
6154,0
54,0
23311,1
1074,0
26279,1
17147,1
3829,0
25925,1
13591,0
11931,0
13626,0
18718,1
13970,0
13823,0
148,0
180,0
3173,0
27922,1
16862,1
9772,0
13458,0
2359,0
2908,0
6923,0
20997,1
14773,1
22632,1
18327,1
28360,1
118,0
9261,0
1094,0
18123,1
135,0
15624,1
8151,0
10918,0
21359,1
11953,0
22682,1
1587,0
13904,0
23705,1
19503,1
14171,0
4209,0
8586,0
4834,0
2105,0
11179,0
27412,1
27855,1
26011,1
19483,1
1538,0
8290,0
6148,0
5599,0
22669,1
25459,1
14110,0
14913,1
3711,0
7773,0
24868,1
20649,1
4344,0
18780,1
14316,0
12006,0
25014,1
26178,1
27853,1
21329,1
17628,1
25908,1
855,0
13914,0
24198,1
9314,0
12573,0
21580,1
28825,1
13770,0
18535,1
14549,0
27092,1
28273,1
25968,1
22515,1
24665,1
15352,1
9995,0
25006,1
6019,0
26961,1
5694,0
1413,0
16822,1
25113,1
5206,0
22114,1
4495,0
27052,1
14017,0
16402,1
19186,1
17867,1
933,0
7286,0
21512,1
22086,1
8326,0
14593,0
3402,0
17921,1
23149,1
9096,0
23228,1
18982,1
28402,1
6351,0
727,0
17747,1
17697,1
26993,1
17278,1
29296,1
19001,1
27143,1
3701,0
8283,0
8268,0
27876,1
18882,1
9532,0
8739,0
24493,1
24305,1
20163,1
3609,0
7044,0
9065,0
11518,0
10231,0
10458,0
671,0
19658,1
11011,0
22826,1
9349,0
570,0
17806,1
2795,0
10520,0
14150,0
4582,0
27084,1
8631,0
15516,1
19362,1
8068,0
12957,0
13784,0
23194,1
247,0
14578,0
7965,0
18372,1
22289,1
10259,0
958,0
20977,1
22586,1
5609,0
6679,0
11855,0
8340,0
13695,0
637,0
14148,0
5427,0
27771,1
12062,0
11869,0
18911,1
9564,0
4919,0
18378,1
9799,0
19148,1
17986,1
27584,1
45,0
16348,1
27318,1
19239,1
17244,1
21547,1
18049,1
5626,0
4993,0
22761,1
25239,1
11288,0
24781,1
8852,0
17522,1
11652,0
6723,0
25469,1
26959,1
14143,0
10530,0
18665,1
15746,1
28684,1
6377,0
22640,1
22652,1
10078,0
23265,1
15997,1
13924,0
5790,0
12262,0
9614,0
21765,1
19982,1
10804,0
23078,1
5699,0
18793,1
142,0
16375,1
13359,0
26463,1
15338,1
8766,0
19680,1
17626,1
27534,1
11524,0
12674,0
8354,0
17329,1
19190,1
6934,0
24576,1
19534,1
3698,0
7889,0
21997,1
12066,0
18673,1
6565,0
14780,1
15493,1
27069,1
25090,1
11002,0
27532,1
22168,1
13605,0
2991,0
20436,1
26937,1
28682,1
23430,1
20473,1
8446,0
11147,0
92,0
10528,0
26119,1
14985,1
9322,0
3394,0
19566,1
10120,0
245,0
27108,1
25450,1
19224,1
13109,0
16278,1
6991,0
25332,1
21096,1
24913,1
6481,0
10769,0
9624,0
6780,0
18563,1
13543,0
